pid,labels
8781,"273,415,429"
8782,"151,162,402"
8783,"329,431,459"
8784,"260,329,508"
8785,"79,442,461"
8786,"55,73,95"
8787,"43,49,248"
8788,"201,224,324"
8789,"94,107,309"
8790,"242,326,510"
8791,"242,326,510"
8792,"342,362,449"
8793,"255,384,454"
8794,"312,339,447"
8795,"22,97,228"
8796,"342,361,362"
8797,"4,126,301"
8798,"79,335,461"
8799,"312,339,447"
8800,"175,201,324"
8801,"63,103,440"
8802,"32,77,290"
8803,"221,326,454"
8804,"43,239,248"
8805,"212,280,360"
8806,"73,109,419"
8807,"43,49,216"
8808,"22,305,379"
8809,"32,77,290"
8810,"27,89,350"
8811,"4,5,85"
8812,"61,65,239"
8813,"342,353,522"
8814,"84,118,165"
8815,"312,339,436"
8816,"102,263,447"
8817,"312,339,447"
8818,"321,342,360"
8819,"89,103,440"
8820,"134,193,486"
8821,"361,362,449"
8822,"248,343,508"
8823,"212,360,429"
8824,"360,429,455"
8825,"107,192,246"
8826,"16,18,228"
8827,"329,431,459"
8828,"312,339,447"
8829,"27,89,350"
8830,"360,409,429"
8831,"18,263,447"
8832,"78,103,440"
8833,"4,5,28"
8834,"4,115,301"
8835,"285,369,391"
8836,"95,291,424"
8837,"329,459,508"
8838,"74,120,220"
8839,"321,350,360"
8840,"228,238,339"
8841,"130,175,195"
8842,"88,107,246"
8843,"164,172,228"
8844,"49,336,420"
8845,"4,5,74"
8846,"91,240,343"
8847,"48,102,154"
8848,"74,151,162"
8849,"175,185,324"
8850,"79,335,442"
8851,"159,193,486"
8852,"242,326,510"
8853,"329,431,459"
8854,"329,431,459"
8855,"132,466,486"
8856,"79,461,473"
8857,"39,78,309"
8858,"242,326,510"
8859,"129,240,308"
8860,"232,246,440"
8861,"213,291,312"
8862,"183,375,407"
8863,"79,335,442"
8864,"84,165,317"
8865,"61,92,239"
8866,"138,431,436"
8867,"4,33,124"
8868,"32,77,290"
8869,"116,143,237"
8870,"4,28,74"
8871,"239,281,356"
8872,"73,109,419"
8873,"183,210,407"
8874,"55,83,95"
8875,"134,142,193"
8876,"263,312,447"
8877,"280,355,424"
8878,"235,285,369"
8879,"329,374,508"
8880,"22,102,305"
8881,"12,205,488"
8882,"280,312,413"
8883,"79,335,461"
8884,"183,210,407"
8885,"142,163,237"
8886,"18,56,325"
8887,"242,326,510"
8888,"107,192,246"
8889,"188,210,375"
8890,"55,83,95"
8891,"329,374,508"
8892,"211,213,291"
8893,"213,280,312"
8894,"12,205,488"
8895,"18,86,228"
8896,"342,353,362"
8897,"16,148,325"
8898,"242,326,510"
8899,"172,263,447"
8900,"235,285,369"
8901,"281,356,374"
8902,"142,185,226"
8903,"62,91,281"
8904,"73,338,461"
8905,"148,228,325"
8906,"183,210,407"
8907,"132,466,486"
8908,"138,248,431"
8909,"175,247,324"
8910,"32,77,290"
8911,"78,107,192"
8912,"19,188,238"
8913,"93,448,524"
8914,"148,154,164"
8915,"163,237,406"
8916,"185,368,494"
8917,"132,466,486"
8918,"95,173,424"
8919,"33,166,315"
8920,"74,118,303"
8921,"329,459,508"
8922,"55,95,326"
8923,"57,331,385"
8924,"235,285,369"
8925,"77,290,328"
8926,"130,175,195"
8927,"79,335,461"
8928,"154,164,305"
8929,"18,325,447"
8930,"273,297,515"
8931,"371,460,499"
8932,"12,233,419"
8933,"73,338,461"
8934,"32,74,290"
8935,"27,89,350"
8936,"4,5,33"
8937,"0,49,80"
8938,"341,360,429"
8939,"91,231,240"
8940,"115,124,126"
8941,"143,237,447"
8942,"329,431,459"
8943,"242,326,510"
8944,"212,342,353"
8945,"312,343,508"
8946,"235,285,369"
8947,"231,350,429"
8948,"43,239,248"
8949,"73,109,326"
8950,"164,172,286"
8951,"132,466,486"
8952,"74,237,241"
8953,"306,411,460"
8954,"79,461,473"
8955,"138,329,431"
8956,"55,73,95"
8957,"329,459,508"
8958,"143,237,447"
8959,"129,130,195"
8960,"242,326,510"
8961,"45,69,368"
8962,"149,215,324"
8963,"106,221,326"
8964,"73,338,461"
8965,"63,103,440"
8966,"7,19,188"
8967,"66,312,339"
8968,"210,375,407"
8969,"154,228,305"
8970,"18,46,447"
8971,"87,91,137"
8972,"18,325,447"
8973,"280,346,424"
8974,"247,302,324"
8975,"66,148,325"
8976,"312,340,447"
8977,"132,466,486"
8978,"73,338,461"
8979,"79,335,442"
8980,"242,326,510"
8981,"5,74,85"
8982,"55,95,137"
8983,"148,154,325"
8984,"312,339,508"
8985,"321,360,429"
8986,"280,391,424"
8987,"231,240,340"
8988,"88,232,246"
8989,"329,374,508"
8990,"166,315,334"
8991,"175,247,324"
8992,"73,338,461"
8993,"78,94,192"
8994,"88,232,246"
8995,"55,73,95"
8996,"43,239,248"
8997,"175,247,324"
8998,"43,239,248"
8999,"210,375,407"
9000,"4,126,301"
9001,"63,82,87"
9002,"242,326,510"
9003,"55,83,95"
9004,"242,326,510"
9005,"138,315,431"
9006,"12,73,233"
9007,"7,174,188"
9008,"55,87,95"
9009,"176,210,375"
9010,"273,360,415"
9011,"88,103,350"
9012,"73,338,461"
9013,"242,326,510"
9014,"242,326,510"
9015,"258,290,454"
9016,"154,228,305"
9017,"6,57,331"
9018,"12,109,419"
9019,"12,109,205"
9020,"87,91,94"
9021,"185,241,406"
9022,"57,331,385"
9023,"312,343,508"
9024,"280,297,341"
9025,"342,353,362"
9026,"58,168,320"
9027,"22,48,102"
9028,"43,239,356"
9029,"12,205,419"
9030,"12,45,67"
9031,"74,80,448"
9032,"5,74,187"
9033,"242,326,510"
9034,"166,315,334"
9035,"213,229,411"
9036,"18,263,447"
9037,"338,461,473"
9038,"312,374,508"
9039,"148,325,523"
9040,"361,362,449"
9041,"297,488,515"
9042,"247,302,324"
9043,"27,89,103"
9044,"57,331,385"
9045,"361,362,449"
9046,"116,143,447"
9047,"79,335,442"
9048,"79,335,442"
9049,"312,339,447"
9050,"242,326,510"
9051,"272,342,522"
9052,"86,97,228"
9053,"166,315,334"
9054,"242,326,510"
9055,"18,143,447"
9056,"5,74,108"
9057,"43,181,239"
9058,"149,201,324"
9059,"32,77,290"
9060,"285,369,391"
9061,"12,73,419"
9062,"175,247,324"
9063,"74,240,420"
9064,"6,97,228"
9065,"185,368,494"
9066,"134,329,374"
9067,"84,165,303"
9068,"58,168,320"
9069,"176,188,375"
9070,"242,326,510"
9071,"84,118,303"
9072,"55,95,461"
9073,"329,374,431"
9074,"171,255,448"
9075,"342,361,362"
9076,"79,461,473"
9077,"206,213,229"
9078,"138,315,431"
9079,"16,18,325"
9080,"297,341,438"
9081,"129,175,186"
9082,"79,335,442"
9083,"88,103,440"
9084,"138,315,431"
9085,"7,174,188"
9086,"312,339,436"
9087,"235,285,369"
9088,"342,361,362"
9089,"16,18,332"
9090,"77,245,290"
9091,"329,431,459"
9092,"329,431,459"
9093,"235,285,369"
9094,"93,281,356"
9095,"16,18,332"
9096,"237,241,343"
9097,"79,335,442"
9098,"164,263,447"
9099,"210,375,407"
9100,"43,96,239"
9101,"82,87,91"
9102,"43,92,239"
9103,"228,238,435"
9104,"88,107,192"
9105,"74,118,186"
9106,"242,326,510"
9107,"12,72,233"
9108,"12,205,488"
9109,"55,83,95"
9110,"102,126,301"
9111,"312,339,447"
9112,"247,302,324"
9113,"242,326,510"
9114,"260,312,356"
9115,"12,109,419"
9116,"6,238,331"
9117,"335,338,461"
9118,"84,165,303"
9119,"88,107,192"
9120,"129,130,186"
9121,"57,238,331"
9122,"5,74,124"
9123,"212,360,444"
9124,"55,221,326"
9125,"312,339,508"
9126,"7,238,435"
9127,"12,109,205"
9128,"342,362,449"
9129,"84,118,303"
9130,"28,120,208"
9131,"109,242,419"
9132,"22,48,126"
9133,"106,318,326"
9134,"88,103,440"
9135,"55,83,95"
9136,"43,69,248"
9137,"185,368,494"
9138,"32,77,290"
9139,"12,72,239"
9140,"73,338,461"
9141,"129,130,195"
9142,"242,326,510"
9143,"176,188,375"
9144,"300,411,420"
9145,"32,77,290"
9146,"129,130,175"
9147,"312,399,515"
9148,"213,229,255"
9149,"27,89,350"
9150,"91,240,343"
9151,"43,239,248"
9152,"4,74,166"
9153,"242,326,510"
9154,"306,371,452"
9155,"116,143,237"
9156,"210,375,407"
9157,"88,103,192"
9158,"242,326,510"
9159,"341,360,415"
9160,"371,428,499"
9161,"149,215,324"
9162,"27,321,350"
9163,"329,374,508"
9164,"79,461,473"
9165,"79,335,442"
9166,"361,362,449"
9167,"164,286,447"
9168,"210,375,407"
9169,"79,335,442"
9170,"342,361,362"
9171,"84,118,303"
9172,"306,428,460"
9173,"27,89,350"
9174,"12,109,419"
9175,"228,339,379"
9176,"285,327,369"
9177,"79,335,442"
9178,"247,324,334"
9179,"43,49,239"
9180,"79,335,442"
9181,"154,164,305"
9182,"242,326,510"
9183,"18,339,447"
9184,"73,109,419"
9185,"95,96,454"
9186,"129,130,195"
9187,"285,369,391"
9188,"58,168,320"
9189,"74,120,184"
9190,"43,239,248"
9191,"79,335,442"
9192,"55,95,137"
9193,"213,216,255"
9194,"247,302,324"
9195,"87,91,309"
9196,"312,339,340"
9197,"281,312,508"
9198,"213,312,508"
9199,"285,369,391"
9200,"191,201,224"
9201,"242,326,510"
9202,"58,168,320"
9203,"88,232,246"
9204,"4,74,100"
9205,"248,343,436"
9206,"172,263,447"
9207,"132,466,486"
9208,"342,361,362"
9209,"61,96,239"
9210,"329,431,459"
9211,"27,89,350"
9212,"55,95,173"
9213,"57,331,385"
9214,"28,74,401"
9215,"83,221,326"
9216,"4,74,221"
9217,"342,361,362"
9218,"22,33,126"
9219,"242,326,510"
9220,"55,83,95"
9221,"55,83,95"
9222,"63,103,309"
9223,"79,335,442"
9224,"18,143,447"
9225,"4,74,85"
9226,"79,335,442"
9227,"360,413,429"
9228,"65,90,239"
9229,"263,312,447"
9230,"329,431,459"
9231,"91,94,309"
9232,"116,143,447"
9233,"55,83,95"
9234,"247,302,324"
9235,"247,302,324"
9236,"297,341,424"
9237,"5,108,340"
9238,"235,285,369"
9239,"306,411,460"
9240,"4,5,28"
9241,"102,129,166"
9242,"90,93,137"
9243,"361,362,449"
9244,"22,339,379"
9245,"74,175,186"
9246,"129,130,195"
9247,"212,342,449"
9248,"306,371,411"
9249,"285,369,391"
9250,"166,221,241"
9251,"79,335,442"
9252,"79,335,442"
9253,"66,164,339"
9254,"272,321,522"
9255,"312,356,508"
9256,"4,28,74"
9257,"27,89,350"
9258,"5,33,85"
9259,"329,459,508"
9260,"93,239,436"
9261,"118,165,303"
9262,"138,329,431"
9263,"73,109,461"
9264,"143,312,447"
9265,"78,107,192"
9266,"176,188,375"
9267,"361,362,449"
9268,"6,238,331"
9269,"329,374,508"
9270,"361,362,449"
9271,"129,130,195"
9272,"12,109,419"
9273,"74,120,139"
9274,"4,129,166"
9275,"63,78,103"
9276,"74,118,382"
9277,"142,193,309"
9278,"57,331,385"
9279,"4,33,148"
9280,"61,239,489"
9281,"154,164,305"
9282,"201,224,324"
9283,"335,338,461"
9284,"260,312,356"
9285,"242,326,510"
9286,"84,165,303"
9287,"27,89,350"
9288,"312,339,436"
9289,"106,318,326"
9290,"27,89,103"
9291,"242,326,510"
9292,"28,74,147"
9293,"57,331,385"
9294,"12,205,488"
9295,"212,272,342"
9296,"97,228,339"
9297,"247,302,324"
9298,"212,280,360"
9299,"134,142,193"
9300,"4,74,118"
9301,"28,74,120"
9302,"79,335,461"
9303,"273,297,515"
9304,"263,312,447"
9305,"312,329,356"
9306,"163,237,406"
9307,"74,129,151"
9308,"12,109,419"
9309,"210,375,407"
9310,"79,335,461"
9311,"93,448,524"
9312,"4,5,28"
9313,"27,89,350"
9314,"79,335,442"
9315,"247,324,334"
9316,"4,126,228"
9317,"57,331,385"
9318,"176,188,375"
9319,"4,349,425"
9320,"88,89,103"
9321,"87,91,137"
9322,"0,49,208"
9323,"239,356,459"
9324,"149,215,324"
9325,"342,353,362"
9326,"281,312,508"
9327,"159,185,486"
9328,"242,326,510"
9329,"88,103,440"
9330,"263,312,447"
9331,"164,172,305"
9332,"129,166,186"
9333,"39,87,91"
9334,"210,375,407"
9335,"49,80,448"
9336,"210,375,407"
9337,"224,286,305"
9338,"74,118,120"
9339,"18,168,320"
9340,"61,239,459"
9341,"329,431,459"
9342,"79,335,442"
9343,"84,165,303"
9344,"247,324,423"
9345,"164,228,339"
9346,"78,94,107"
9347,"342,361,362"
9348,"55,95,461"
9349,"342,362,449"
9350,"312,399,515"
9351,"91,240,420"
9352,"66,148,325"
9353,"65,338,461"
9354,"27,350,429"
9355,"210,375,407"
9356,"329,374,508"
9357,"312,339,343"
9358,"142,368,494"
9359,"312,339,508"
9360,"33,126,127"
9361,"103,350,440"
9362,"329,459,508"
9363,"4,33,126"
9364,"329,431,459"
9365,"312,339,447"
9366,"43,49,239"
9367,"142,374,406"
9368,"27,89,350"
9369,"4,5,28"
9370,"6,97,228"
9371,"210,375,407"
9372,"22,148,154"
9373,"248,312,343"
9374,"247,302,324"
9375,"242,326,510"
9376,"27,89,350"
9377,"79,335,442"
9378,"79,335,461"
9379,"212,272,342"
9380,"84,118,307"
9381,"27,89,350"
9382,"5,32,290"
9383,"84,165,303"
9384,"285,327,369"
9385,"43,248,524"
9386,"212,280,360"
9387,"285,327,369"
9388,"247,302,324"
9389,"243,247,324"
9390,"235,285,369"
9391,"129,130,175"
9392,"22,148,154"
9393,"321,350,360"
9394,"273,341,415"
9395,"306,371,452"
9396,"22,33,126"
9397,"361,362,449"
9398,"43,49,239"
9399,"325,447,523"
9400,"4,74,85"
9401,"74,129,258"
9402,"212,342,360"
9403,"247,302,324"
9404,"239,356,374"
9405,"132,193,486"
9406,"142,258,290"
9407,"66,312,339"
9408,"154,286,315"
9409,"83,96,290"
9410,"129,130,195"
9411,"247,324,334"
9412,"54,60,120"
9413,"27,89,350"
9414,"55,73,461"
9415,"258,290,454"
9416,"82,91,95"
9417,"176,210,375"
9418,"77,258,290"
9419,"61,96,239"
9420,"18,325,447"
9421,"280,312,455"
9422,"312,356,436"
9423,"129,166,186"
9424,"4,115,301"
9425,"58,168,320"
9426,"183,375,407"
9427,"55,83,95"
9428,"58,168,320"
9429,"312,356,508"
9430,"12,109,419"
9431,"212,280,360"
9432,"70,176,375"
9433,"312,339,447"
9434,"27,89,350"
9435,"16,18,332"
9436,"242,326,510"
9437,"74,87,91"
9438,"93,239,281"
9439,"138,315,431"
9440,"132,466,486"
9441,"263,379,447"
9442,"164,172,447"
9443,"342,362,522"
9444,"74,118,137"
9445,"12,73,91"
9446,"27,89,350"
9447,"263,312,436"
9448,"55,95,137"
9449,"201,215,324"
9450,"164,172,228"
9451,"212,360,484"
9452,"285,369,391"
9453,"78,94,192"
9454,"79,335,442"
9455,"27,89,350"
9456,"342,362,449"
9457,"154,164,305"
9458,"27,89,350"
9459,"258,420,508"
9460,"26,74,118"
9461,"285,360,391"
9462,"263,312,447"
9463,"312,339,447"
9464,"285,369,391"
9465,"138,315,431"
9466,"258,290,454"
9467,"27,89,103"
9468,"74,118,417"
9469,"43,239,248"
9470,"132,466,486"
9471,"97,228,238"
9472,"212,280,360"
9473,"55,83,95"
9474,"213,312,508"
9475,"132,466,486"
9476,"349,425,456"
9477,"242,326,510"
9478,"79,335,442"
9479,"84,165,303"
9480,"55,83,95"
9481,"329,431,459"
9482,"79,335,442"
9483,"212,360,444"
9484,"74,137,241"
9485,"4,33,148"
9486,"191,201,324"
9487,"142,226,368"
9488,"360,415,429"
9489,"58,168,320"
9490,"263,312,447"
9491,"235,285,369"
9492,"4,16,325"
9493,"212,280,360"
9494,"285,369,391"
9495,"360,429,444"
9496,"4,28,74"
9497,"79,335,442"
9498,"130,175,195"
9499,"70,210,375"
9500,"306,333,526"
9501,"247,302,324"
9502,"87,91,94"
9503,"242,326,510"
9504,"242,326,510"
9505,"134,142,226"
9506,"235,285,369"
9507,"285,369,391"
9508,"215,247,302"
9509,"329,459,508"
9510,"12,109,205"
9511,"342,361,362"
9512,"57,331,385"
9513,"73,109,419"
9514,"342,353,362"
9515,"4,74,168"
9516,"312,356,374"
9517,"164,286,305"
9518,"96,420,454"
9519,"74,118,151"
9520,"32,77,290"
9521,"312,411,420"
9522,"142,163,237"
9523,"281,312,508"
9524,"22,102,305"
9525,"55,83,95"
9526,"285,360,391"
9527,"280,291,456"
9528,"149,215,324"
9529,"312,339,447"
9530,"210,375,407"
9531,"27,89,350"
9532,"79,335,442"
9533,"212,360,444"
9534,"58,168,320"
9535,"342,362,449"
9536,"88,232,246"
9537,"4,5,124"
9538,"73,109,338"
9539,"235,285,369"
9540,"148,154,164"
9541,"39,78,309"
9542,"361,362,449"
9543,"371,428,452"
9544,"242,326,510"
9545,"312,339,436"
9546,"129,130,195"
9547,"55,95,137"
9548,"118,243,368"
9549,"130,175,195"
9550,"164,305,339"
9551,"212,360,484"
9552,"212,342,360"
9553,"201,224,324"
9554,"163,237,406"
9555,"210,375,407"
9556,"79,335,442"
9557,"12,109,205"
9558,"83,96,454"
9559,"79,335,461"
9560,"242,326,510"
9561,"329,374,508"
9562,"242,326,510"
9563,"12,73,338"
9564,"5,115,126"
9565,"280,312,413"
9566,"12,109,419"
9567,"61,96,239"
9568,"43,239,248"
9569,"77,290,328"
9570,"312,339,447"
9571,"94,107,192"
9572,"159,193,486"
9573,"336,411,526"
9574,"263,312,447"
9575,"242,326,510"
9576,"272,362,522"
9577,"6,57,97"
9578,"79,461,473"
9579,"285,327,369"
9580,"321,342,353"
9581,"164,339,447"
9582,"43,49,239"
9583,"4,74,118"
9584,"201,247,324"
9585,"342,361,362"
9586,"55,83,95"
9587,"212,280,360"
9588,"183,375,407"
9589,"260,431,459"
9590,"201,224,315"
9591,"12,109,419"
9592,"185,243,324"
9593,"329,356,374"
9594,"32,77,290"
9595,"32,77,290"
9596,"57,238,331"
9597,"132,466,486"
9598,"4,28,74"
9599,"212,360,444"
9600,"129,130,195"
9601,"84,165,307"
9602,"18,56,168"
9603,"273,341,415"
9604,"88,103,440"
9605,"134,142,193"
9606,"32,77,290"
9607,"132,159,486"
9608,"329,459,508"
9609,"4,5,85"
9610,"55,83,95"
9611,"172,224,286"
9612,"235,285,369"
9613,"88,232,246"
9614,"201,315,324"
9615,"183,210,375"
9616,"329,459,508"
9617,"4,18,168"
9618,"242,326,510"
9619,"297,488,515"
9620,"74,221,368"
9621,"258,290,336"
9622,"57,331,385"
9623,"342,361,362"
9624,"79,335,442"
9625,"329,431,459"
9626,"143,263,447"
9627,"411,420,508"
9628,"80,259,448"
9629,"88,103,232"
9630,"212,342,360"
9631,"43,248,524"
9632,"164,339,447"
9633,"273,297,341"
9634,"285,369,391"
9635,"329,374,508"
9636,"49,96,454"
9637,"342,362,449"
9638,"32,420,454"
9639,"175,186,243"
9640,"129,166,186"
9641,"65,338,461"
9642,"312,374,508"
9643,"61,96,239"
9644,"243,368,494"
9645,"88,103,440"
9646,"148,325,523"
9647,"247,302,324"
9648,"95,137,240"
9649,"237,263,447"
9650,"329,374,508"
9651,"149,215,324"
9652,"132,466,486"
9653,"297,488,515"
9654,"77,258,290"
9655,"74,166,315"
9656,"65,73,419"
9657,"107,192,246"
9658,"263,312,339"
9659,"79,335,461"
9660,"43,49,239"
9661,"61,239,489"
9662,"87,94,309"
9663,"321,360,429"
9664,"312,339,508"
9665,"242,326,510"
9666,"248,312,339"
9667,"33,115,127"
9668,"191,201,324"
9669,"43,248,343"
9670,"329,431,459"
9671,"93,281,343"
9672,"132,466,486"
9673,"143,263,447"
9674,"312,339,436"
9675,"65,239,473"
9676,"73,109,419"
9677,"32,77,290"
9678,"4,5,74"
9679,"84,118,303"
9680,"148,154,523"
9681,"6,97,228"
9682,"18,228,339"
9683,"206,229,391"
9684,"242,326,510"
9685,"242,326,510"
9686,"329,459,508"
9687,"263,312,447"
9688,"329,431,459"
9689,"138,315,431"
9690,"22,33,126"
9691,"4,33,74"
9692,"5,74,187"
9693,"329,431,459"
9694,"148,164,172"
9695,"12,73,109"
9696,"342,360,429"
9697,"242,326,510"
9698,"132,466,486"
9699,"342,361,362"
9700,"242,326,510"
9701,"342,353,362"
9702,"4,69,74"
9703,"312,343,508"
9704,"84,165,303"
9705,"88,107,192"
9706,"73,338,461"
9707,"55,83,95"
9708,"213,312,399"
9709,"239,356,374"
9710,"93,239,248"
9711,"159,185,486"
9712,"129,166,186"
9713,"74,118,147"
9714,"329,431,459"
9715,"79,335,442"
9716,"142,237,406"
9717,"329,459,508"
9718,"239,281,356"
9719,"297,384,488"
9720,"212,342,353"
9721,"321,360,429"
9722,"148,164,305"
9723,"18,339,447"
9724,"102,228,379"
9725,"57,331,385"
9726,"210,375,407"
9727,"142,163,237"
9728,"39,78,309"
9729,"79,335,442"
9730,"84,165,303"
9731,"4,28,74"
9732,"148,164,172"
9733,"342,361,362"
9734,"58,168,320"
9735,"39,63,309"
9736,"46,116,237"
9737,"79,335,442"
9738,"183,375,407"
9739,"132,193,486"
9740,"5,115,166"
9741,"242,326,510"
9742,"273,297,341"
9743,"79,335,442"
9744,"87,91,368"
9745,"73,338,461"
9746,"149,215,324"
9747,"22,102,379"
9748,"55,83,95"
9749,"74,118,241"
9750,"103,350,440"
9751,"74,237,263"
9752,"27,231,350"
9753,"27,89,350"
9754,"4,28,74"
9755,"242,326,510"
9756,"55,83,95"
9757,"132,466,486"
9758,"57,238,331"
9759,"83,173,322"
9760,"84,165,303"
9761,"94,107,309"
9762,"22,48,379"
9763,"242,326,510"
9764,"263,312,447"
9765,"142,193,226"
9766,"18,263,447"
9767,"65,91,94"
9768,"281,356,374"
9769,"143,263,447"
9770,"242,326,510"
9771,"183,375,407"
9772,"185,368,494"
9773,"65,239,473"
9774,"39,103,309"
9775,"146,151,524"
9776,"79,335,442"
9777,"18,148,447"
9778,"329,459,508"
9779,"4,74,166"
9780,"263,312,447"
9781,"329,374,431"
9782,"43,248,524"
9783,"27,350,429"
9784,"329,374,508"
9785,"7,19,238"
9786,"342,361,362"
9787,"297,341,344"
9788,"263,312,447"
9789,"130,175,195"
9790,"88,232,246"
9791,"239,281,356"
9792,"43,239,248"
9793,"132,466,486"
9794,"73,109,338"
9795,"43,239,248"
9796,"65,90,473"
9797,"159,185,368"
9798,"132,193,486"
9799,"242,326,510"
9800,"96,239,322"
9801,"263,312,447"
9802,"159,368,494"
9803,"4,5,28"
9804,"342,362,522"
9805,"58,168,320"
9806,"74,118,137"
9807,"164,339,447"
9808,"12,72,221"
9809,"4,28,74"
9810,"164,305,339"
9811,"260,356,459"
9812,"237,263,447"
9813,"43,49,69"
9814,"55,83,95"
9815,"149,186,201"
9816,"164,312,339"
9817,"235,285,369"
9818,"58,168,320"
9819,"79,335,442"
9820,"55,95,326"
9821,"221,318,326"
9822,"212,360,484"
9823,"132,466,486"
9824,"58,168,320"
9825,"78,103,192"
9826,"65,338,461"
9827,"77,290,328"
9828,"74,118,162"
9829,"260,329,508"
9830,"7,174,188"
9831,"7,174,188"
9832,"18,116,143"
9833,"4,5,28"
9834,"12,109,419"
9835,"342,361,362"
9836,"16,56,325"
9837,"242,326,510"
9838,"43,239,248"
9839,"138,329,431"
9840,"18,143,447"
9841,"210,375,407"
9842,"88,103,232"
9843,"55,83,95"
9844,"43,239,248"
9845,"247,302,324"
9846,"78,103,440"
9847,"273,415,443"
9848,"297,391,424"
9849,"79,335,442"
9850,"63,103,309"
9851,"57,331,385"
9852,"27,89,350"
9853,"43,181,248"
9854,"89,285,350"
9855,"164,172,228"
9856,"201,324,334"
9857,"242,326,510"
9858,"78,94,309"
9859,"16,325,523"
9860,"83,322,454"
9861,"138,329,431"
9862,"7,57,331"
9863,"55,95,326"
9864,"77,258,328"
9865,"342,353,362"
9866,"143,237,447"
9867,"143,263,447"
9868,"329,431,459"
9869,"175,247,324"
9870,"73,109,419"
9871,"4,33,148"
9872,"285,369,391"
9873,"312,339,436"
9874,"329,459,508"
9875,"263,340,447"
9876,"285,391,514"
9877,"6,57,97"
9878,"342,361,362"
9879,"263,305,447"
9880,"361,362,449"
9881,"329,431,459"
9882,"312,339,447"
9883,"329,431,459"
9884,"242,326,510"
9885,"129,130,195"
9886,"148,325,523"
9887,"84,118,303"
9888,"4,18,74"
9889,"342,362,449"
9890,"55,83,95"
9891,"210,375,407"
9892,"79,335,442"
9893,"329,374,508"
9894,"247,302,324"
9895,"148,164,172"
9896,"213,312,508"
9897,"228,339,447"
9898,"82,318,326"
9899,"164,263,447"
9900,"27,89,350"
9901,"258,290,454"
9902,"342,361,362"
9903,"79,335,442"
9904,"79,461,473"
9905,"286,315,334"
9906,"212,280,360"
9907,"77,245,328"
9908,"28,74,147"
9909,"86,97,228"
9910,"166,186,315"
9911,"55,83,95"
9912,"55,326,510"
9913,"80,171,448"
9914,"212,280,360"
9915,"0,4,5"
9916,"46,116,143"
9917,"88,192,232"
9918,"4,28,74"
9919,"43,67,264"
9920,"18,320,447"
9921,"315,329,431"
9922,"97,228,379"
9923,"6,97,228"
9924,"138,315,431"
9925,"149,215,324"
9926,"74,120,151"
9927,"73,109,419"
9928,"39,63,103"
9929,"58,168,320"
9930,"66,148,164"
9931,"280,312,456"
9932,"95,338,461"
9933,"312,374,508"
9934,"149,215,324"
9935,"7,174,188"
9936,"4,5,85"
9937,"321,360,429"
9938,"321,342,362"
9939,"312,343,508"
9940,"4,124,340"
9941,"43,93,239"
9942,"175,186,243"
9943,"61,239,489"
9944,"79,335,461"
9945,"206,213,291"
9946,"285,369,391"
9947,"285,350,391"
9948,"66,148,172"
9949,"32,258,290"
9950,"242,326,510"
9951,"285,327,369"
9952,"329,431,459"
9953,"242,326,510"
9954,"6,57,97"
9955,"4,97,228"
9956,"66,312,339"
9957,"74,120,220"
9958,"142,237,406"
9959,"16,325,332"
9960,"210,375,407"
9961,"242,326,510"
9962,"163,237,241"
9963,"132,466,486"
9964,"116,143,237"
9965,"154,228,305"
9966,"240,312,343"
9967,"73,338,461"
9968,"321,342,413"
9969,"96,290,454"
9970,"66,148,325"
9971,"143,263,447"
9972,"132,466,486"
9973,"74,187,259"
9974,"129,130,195"
9975,"329,374,508"
9976,"58,168,320"
9977,"273,415,443"
9978,"79,461,473"
9979,"55,95,461"
9980,"6,97,238"
9981,"12,65,93"
9982,"242,326,510"
9983,"212,342,360"
9984,"16,18,86"
9985,"312,339,447"
9986,"27,89,350"
9987,"88,232,246"
9988,"342,362,522"
9989,"70,176,375"
9990,"102,126,166"
9991,"185,368,494"
9992,"55,73,95"
9993,"248,312,340"
9994,"6,97,228"
9995,"242,326,510"
9996,"291,424,488"
9997,"78,107,192"
9998,"329,459,508"
9999,"360,444,455"
10000,"206,488,515"
10001,"4,16,325"
10002,"212,280,424"
10003,"312,339,508"
10004,"176,188,375"
10005,"297,341,415"
10006,"242,326,510"
10007,"0,32,216"
10008,"132,466,486"
10009,"306,460,526"
10010,"242,326,510"
10011,"329,431,459"
10012,"258,290,420"
10013,"97,228,238"
10014,"241,431,494"
10015,"4,213,301"
10016,"142,290,406"
10017,"43,239,248"
10018,"201,315,324"
10019,"361,362,449"
10020,"18,263,447"
10021,"175,186,494"
10022,"149,215,302"
10023,"55,83,95"
10024,"4,5,28"
10025,"43,93,239"
10026,"273,341,429"
10027,"27,89,350"
10028,"28,74,120"
10029,"185,243,494"
10030,"4,5,166"
10031,"213,229,280"
10032,"242,326,510"
10033,"86,97,228"
10034,"116,143,447"
10035,"5,28,151"
10036,"138,329,431"
10037,"4,33,148"
10038,"43,239,248"
10039,"149,215,324"
10040,"79,461,473"
10041,"27,350,429"
10042,"186,201,315"
10043,"132,193,486"
10044,"118,303,307"
10045,"12,109,419"
10046,"94,192,309"
10047,"242,326,510"
10048,"247,302,324"
10049,"73,109,419"
10050,"247,302,324"
10051,"43,45,67"
10052,"280,455,456"
